# IONIZATION
# Energy (Joules) | Cross Section (m2)
#-------------------------------------
7.1e-18 0.0
7.209794793600002319e-18 2.500000000000000415e-23
7.667760036663209999e-18 2.614335769756654781e-23
8.154815173386099863e-18 2.744917666229030340e-23
8.672807990092952938e-18 2.906570510859920434e-23
9.223703644259031010e-18 3.078491523504270999e-23
9.809592119911039014e-18 3.187733412623828086e-23
1.043269615659372800e-17 3.148842317310530851e-23
1.109537968198341490e-17 3.107480864597608762e-23
1.180015678014002760e-17 3.063492137699028042e-23
1.254970122942142478e-17 3.016709252494578624e-23
1.334685664624472138e-17 3.000000000000000028e-23
1.419464727317811582e-17 3.000000000000000028e-23
1.509628945229089429e-17 3.000000000000000028e-23
1.605520382728919568e-17 2.998956493970293525e-23
1.707502832072980429e-17 2.967130274557249329e-23
1.815963193554497941e-17 2.933282457758074835e-23
1.931312943323834679e-17 2.897284631965391774e-23
2.053989694443790672e-17 2.859000228882946353e-23
2.184458857102937979e-17 2.818284005413775272e-23
2.323215404285497001e-17 2.808339502454008251e-23
2.470785749596329940e-17 2.823690530070129999e-23
2.627729744365143603e-17 2.840016652996832129e-23
2.794642801606501948e-17 2.857379809163515776e-23
2.972158154893486890e-17 2.875845870788934513e-23
3.160949260714745405e-17 2.895484894286750641e-23
3.361732353428938684e-17 2.821417346983702481e-23
3.575269162509575309e-17 2.714793991576599631e-23
3.802369802388887445e-17 2.601397934272547298e-23
4.043895845864216259e-17 2.480798973913368184e-23
4.300763592726779800e-17 2.352539583018347213e-23
4.573947546013341458e-17 2.216133172019711776e-23
4.864484109068894593e-17 2.089148341215972198e-23
5.173475517446342271e-17 2.031291160359751466e-23
5.502094020559916781e-17 1.969758898776227406e-23
5.851586328956696559e-17 1.904318115807691899e-23
6.223278344078240759e-17 1.834720542675720324e-23
6.618580188456074838e-17 1.773801427067225515e-23
7.038991555424558516e-17 1.721321399396048678e-23
7.486107398646812064e-17 1.665507847080075147e-23
7.961623983038628861e-17 1.606149025060267992e-23
8.467345320046272782e-17 1.628490130870737219e-23
9.005190011692326930e-17 1.662059756382904490e-23
9.577198529354415433e-17 1.697761720213613215e-23
1.018554095489110359e-16 1.592805595339685520e-23
1.083252521348299455e-16 1.471660850710562584e-23
1.152060582942296434e-16 1.361880671599054319e-23
1.225239323807300480e-16 1.270531515813140485e-23
1.303066368931538395e-16 1.199999999999999982e-23
1.385836978006980497e-16 1.199999999999999982e-23
1.473865165583460565e-16 1.160171423737878505e-23
1.567484892374851594e-16 1.043305747911645553e-23
1.667051332236854538e-16 1.000000000000000107e-23
1.772942219623052792e-16 1.000000000000000107e-23
1.885559282631204674e-16 1.000000000000000107e-23
2.005329767076451143e-16 9.569763298655821007e-24
2.132708057373461586e-16 8.907235997548987792e-24
2.268177400376802551e-16 8.202625047021686081e-24
2.412251738719430145e-16 7.483385391480896063e-24
2.565477660604604450e-16 7.132831414686199745e-24
2.728436473448342608e-16 6.759457940464433853e-24
2.901746409239368603e-16 6.361743077767821666e-24
3.086064969983253263e-16 5.938058775495598339e-24
3.282091422128850698e-16 5.584197447216905690e-24
3.490569449440414653e-16 5.365137341043994654e-24
3.712289974379765040e-16 5.131690630990537327e-24
3.948094158702332455e-16 4.882881623302170323e-24
4.198876594650655636e-16 4.617664540206854602e-24
4.465588698852086185e-16 4.334918005424990265e-24
4.749242321796458162e-16 4.033439040098794299e-24
5.050913586587280450e-16 3.881599789782247205e-24
5.371746971529947332e-16 3.762000252410554733e-24
5.712959652045421379e-16 3.634401792984810730e-24
6.075846118381711038e-16 3.498243632354075275e-24
6.461783086641797127e-16 3.354954555460167621e-24
6.872234721759418749e-16 3.215568522140445756e-24
7.308758192237624659e-16 3.066734986054785878e-24
7.773009577723593099e-16 2.907776021504556068e-24
8.266750151831855963e-16 2.772527497602274111e-24
8.791853064051655391e-16 2.662255518045211440e-24
9.350310446088180168e-16 2.544375027009412154e-24
9.944240969597724196e-16 2.432813363638032228e-24
1.057589788398917782e-15 2.325737309442775550e-24
1.124767756478566474e-15 2.211156741792928252e-24
1.196212860497700869e-15 2.088502822202516204e-24
1.272196148385372661e-15 1.957158500760214115e-24
1.353005885000424231e-15 1.869251692260806776e-24
1.438948645748650387e-15 1.782571075287215244e-24
1.530350479666409873e-15 1.689610648262737749e-24
1.627558146383145623e-15 1.597940702193821608e-24
1.730940431655607035e-15 1.524719891414040556e-24
1.840889546464640083e-15 1.447442039343692849e-24
1.957822614982425217e-15 1.371128543260590195e-24
2.082183257055203982e-15 1.303450176639106160e-24
2.214443271205106468e-15 1.232133992241003797e-24
2.355104424536039684e-15 1.135311944186654717e-24
2.504700356334167898e-15 1.016635343415102309e-24
2.663798602584853302e-15 9.265189925353416569e-25
2.833002749086652882e-15 8.568519574738794277e-25
3.012954721330841990e-15 7.967833118661430682e-25
3.204337219833791373e-15 7.398046840072003755e-25
#-------------------------------------
