# IONIZATION
# Energy (Joules) | Cross Section (m2)
#-------------------------------------
7.1e-18 0.0
7.209794793600002319e-18 2.670000000000001594e-22
7.667760036663209999e-18 3.315997099125098733e-22
8.154815173386099863e-18 3.950923358529540708e-22
8.672807990092952938e-18 4.494076916489331421e-22
9.223703644259031010e-18 5.071731518974349226e-22
9.809592119911039014e-18 5.629652365989304189e-22
1.043269615659372800e-17 6.104123728811526344e-22
1.109537968198341490e-17 6.608733451909177713e-22
1.180015678014002760e-17 7.145395920071856502e-22
1.254970122942142478e-17 7.716147119566144218e-22
1.334685664624472138e-17 8.176100885852883640e-22
1.419464727317811582e-17 8.586191588303221777e-22
1.509628945229089429e-17 9.022331199717281406e-22
1.605520382728919568e-17 9.480069833186668786e-22
1.707502832072980429e-17 9.787192850522546721e-22
1.815963193554497941e-17 1.011382428263458015e-21
1.931312943323834679e-17 1.046120330153397272e-21
2.053989694443790672e-17 1.083064779127957287e-21
2.184458857102937979e-17 1.122355934775707167e-21
2.323215404285497001e-17 1.136664199018396748e-21
2.470785749596329940e-17 1.130523787971948096e-21
2.627729744365143603e-17 1.123993338801267338e-21
2.794642801606501948e-17 1.117048076334593738e-21
2.972158154893486890e-17 1.109661651684426385e-21
3.160949260714745405e-17 1.101806042285299933e-21
3.361732353428938684e-17 1.071513788281592218e-21
3.575269162509575309e-17 1.032862821946517404e-21
3.802369802388887445e-17 9.917567511737983550e-22
4.043895845864216259e-17 9.466955562175316516e-22
4.300763592726779800e-17 8.912233696554351316e-22
4.573947546013341458e-17 8.322275968985253725e-22
4.864484109068894593e-17 7.763571374323055540e-22
5.173475517446342271e-17 7.462714033870707260e-22
5.502094020559916781e-17 7.142746273636382503e-22
5.851586328956696559e-17 6.802454202199999160e-22
6.223278344078240759e-17 6.440546821913746497e-22
6.618580188456074838e-17 6.152585850975625108e-22
7.038991555424558516e-17 5.937417737523800666e-22
7.486107398646812064e-17 5.708582173028307864e-22
7.961623983038628861e-17 5.465211002747099556e-22
8.467345320046272782e-17 5.192135861424588713e-22
9.005190011692326930e-17 4.900080119468733869e-22
9.577198529354415433e-17 4.589473034141567465e-22
1.018554095489110359e-16 4.330599162925297460e-22
1.083252521348299455e-16 4.060042566586922336e-22
1.152060582942296434e-16 3.789453947637257536e-22
1.225239323807300480e-16 3.524541395858107389e-22
1.303066368931538395e-16 3.288055848003738459e-22
1.385836978006980497e-16 3.164068605147909429e-22
1.473865165583460565e-16 2.998351418662651157e-22
1.567484892374851594e-16 2.758776783218873552e-22
1.667051332236854538e-16 2.609262584479174700e-22
1.772942219623052792e-16 2.510124743483849809e-22
1.885559282631204674e-16 2.404689679509516933e-22
2.005329767076451143e-16 2.275347925704280361e-22
2.132708057373461586e-16 2.129591919460777494e-22
2.268177400376802551e-16 1.974577510344771088e-22
2.412251738719430145e-16 1.816971823734333035e-22
2.565477660604604450e-16 1.725007803730139468e-22
2.728436473448342608e-16 1.627818027457660521e-22
2.901746409239368603e-16 1.525151269468543702e-22
3.086064969983253263e-16 1.416750926044456794e-22
3.282091422128850698e-16 1.325507618274339173e-22
3.490569449440414653e-16 1.266558043823628701e-22
3.712289974379765040e-16 1.204390131277987420e-22
3.948094158702332455e-16 1.138868414624440081e-22
4.198876594650655636e-16 1.069857862281019946e-22
4.465588698852086185e-16 9.972250895024995164e-23
4.749242321796458162e-16 9.208398030964697320e-23
5.050913586587280450e-16 8.789971490479863308e-23
5.371746971529947332e-16 8.445362923391573121e-23
5.712959652045421379e-16 8.083346243474306661e-23
6.075846118381711038e-16 7.703403084257471632e-23
6.461783086641797127e-16 7.309486489972669178e-23
6.872234721759418749e-16 6.926193715939152138e-23
7.308758192237624659e-16 6.525173265337621871e-23
7.773009577723593099e-16 6.106166664773978485e-23
8.266750151831855963e-16 5.740584661430870569e-23
8.791853064051655391e-16 5.429346105381023300e-23
9.350310446088180168e-16 5.105071907024299702e-23
9.944240969597724196e-16 4.796383928228134381e-23
1.057589788398917782e-15 4.499483154707557479e-23
1.124767756478566474e-15 4.191561240809075694e-23
1.196212860497700869e-15 3.872945481777191883e-23
1.272196148385372661e-15 3.544118622889350197e-23
1.353005885000424231e-15 3.298925973741685406e-23
1.438948645748650387e-15 3.059357216637863232e-23
1.530350479666409873e-15 2.813198484509284593e-23
1.627558146383145623e-15 2.598593697276489236e-23
1.730940431655607035e-15 2.487099060796975922e-23
1.840889546464640083e-15 2.368759873367603838e-23
1.957822614982425217e-15 2.251714180913439405e-23
2.082183257055203982e-15 2.148575422189847040e-23
2.214443271205106468e-15 2.039149744070611840e-23
2.355104424536039684e-15 1.886966307656518845e-23
2.504700356334167898e-15 1.736004119143303282e-23
2.663798602584853302e-15 1.647185726491553512e-23
2.833002749086652882e-15 1.590571947994162337e-23
3.012954721330841990e-15 1.549258553613767068e-23
3.204337219833791373e-15 1.512003223991199926e-23
#-------------------------------------
