# IONIZATION
# Energy (Joules) | Cross Section (m2)
#-------------------------------------
7.1e-18 0.0
7.209794793600002319e-18 2.160000000000000914e-21
7.667760036663209999e-18 2.468706578342967431e-21
8.154815173386099863e-18 2.776360032589350815e-21
8.672807990092952938e-18 3.051169868461864467e-21
9.223703644259031010e-18 3.343435589957259992e-21
9.809592119911039014e-18 3.601519666979924725e-21
1.043269615659372800e-17 3.764862267295771819e-21
1.109537968198341490e-17 3.938580368690045346e-21
1.180015678014002760e-17 4.123333021664082137e-21
1.254970122942142478e-17 4.319821139522770749e-21
1.334685664624472138e-17 4.467656397645713577e-21
1.419464727317811582e-17 4.592006481614525598e-21
1.509628945229089429e-17 4.724255267011046554e-21
1.605520382728919568e-17 4.861304382537133539e-21
1.707502832072980429e-17 4.901087156803439049e-21
1.815963193554497941e-17 4.943396927802407055e-21
1.931312943323834679e-17 4.988394210043261393e-21
2.053989694443790672e-17 5.036249713896318186e-21
2.184458857102937979e-17 5.087144993232781820e-21
2.323215404285497001e-17 5.108332099509198985e-21
2.470785749596329940e-17 5.105261893985974847e-21
2.627729744365143603e-17 5.101996669400634186e-21
2.794642801606501948e-17 5.098524038167296916e-21
2.972158154893486890e-17 5.094830825842213333e-21
3.160949260714745405e-17 5.090903021142650107e-21
3.361732353428938684e-17 4.966232321499331213e-21
3.575269162509575309e-17 4.798300536733143922e-21
3.802369802388887445e-17 4.619701746479262025e-21
4.043895845864216259e-17 4.423998076087565165e-21
4.300763592726779800e-17 4.183511718159400674e-21
4.573947546013341458e-17 3.927749697536959352e-21
4.864484109068894593e-17 3.686849794594074191e-21
5.173475517446342271e-17 3.563421142100802792e-21
5.502094020559916781e-17 3.432152317389285175e-21
5.851586328956696559e-17 3.292545313723076470e-21
6.223278344078240759e-17 3.144070491041537359e-21
6.618580188456074838e-17 3.024152497367644745e-21
7.038991555424558516e-17 2.932312448943085505e-21
7.486107398646812064e-17 2.834638732390131510e-21
7.961623983038628861e-17 2.730760793855469097e-21
8.467345320046272782e-17 2.606039476517052102e-21
9.005190011692326930e-17 2.471760974468383490e-21
9.577198529354415433e-17 2.328953119145548262e-21
1.018554095489110359e-16 2.223525035805716615e-21
1.083252521348299455e-16 2.114494765639506032e-21
1.152060582942296434e-16 2.002350839498817916e-21
1.225239323807300480e-16 1.888164394766425526e-21
1.303066368931538395e-16 1.780034905002336600e-21
1.385836978006980497e-16 1.702542878217443480e-21
1.473865165583460565e-16 1.614154281364090728e-21
1.567484892374851594e-16 1.508975173120480873e-21
1.667051332236854538e-16 1.431532970170143986e-21
1.772942219623052792e-16 1.368745670873104841e-21
1.885559282631204674e-16 1.301970130356027619e-21
2.005329767076451143e-16 1.235255383060205328e-21
2.132708057373461586e-16 1.166352543745094780e-21
2.268177400376802551e-16 1.093073004890255413e-21
2.412251738719430145e-16 1.016819573525272786e-21
2.565477660604604450e-16 9.658073954929007082e-22
2.728436473448342608e-16 9.118499392900461436e-22
2.901746409239368603e-16 8.547987893673706158e-22
3.086064969983253263e-16 7.945011712470828187e-22
3.282091422128850698e-16 7.437915377407610129e-22
3.490569449440414653e-16 7.111830713697298173e-22
3.712289974379765040e-16 6.767553765461259999e-22
3.948094158702332455e-16 6.404259343822171144e-22
4.198876594650655636e-16 6.021113148765187169e-22
4.465588698852086185e-16 5.617276866549474249e-22
4.749242321796458162e-16 5.191914334905259446e-22
5.050913586587280450e-16 4.961044326949982769e-22
5.371746971529947332e-16 4.771779580952646852e-22
5.712959652045421379e-16 4.572639686016067002e-22
6.075846118381711038e-16 4.363278780908660615e-22
6.461783086641797127e-16 4.145877072032264697e-22
6.872234721759418749e-16 3.934344821599046144e-22
7.308758192237624659e-16 3.712547092107112319e-22
7.773009577723593099e-16 3.480247461877490325e-22
8.266750151831855963e-16 3.278119602166977205e-22
8.791853064051655391e-16 3.106820275345956039e-22
9.350310446088180168e-16 2.927866229863132000e-22
9.944240969597724196e-16 2.757618452016525299e-22
1.057589788398917782e-15 2.593907797298791260e-22
1.124767756478566474e-15 2.423553244627935492e-22
1.196212860497700869e-15 2.246624956898867290e-22
1.272196148385372661e-15 2.063262066321258983e-22
1.353005885000424231e-15 1.928146852288039753e-22
1.438948645748650387e-15 1.796003842108453958e-22
1.530350479666409873e-15 1.659600310313664153e-22
1.627558146383145623e-15 1.539542255742040070e-22
1.730940431655607035e-15 1.474951581896068151e-22
1.840889546464640083e-15 1.406258116709385084e-22
1.957822614982425217e-15 1.338277885692945782e-22
2.082183257055203982e-15 1.278510633348303631e-22
2.214443271205106468e-15 1.214946972779736819e-22
2.355104424536039684e-15 1.125804059271459220e-22
2.504700356334167898e-15 1.025993628212282045e-22
2.663798602584853302e-15 9.586934527037990700e-23
2.833002749086652882e-15 9.110442908706427374e-23
3.012954721330841990e-15 8.726858148210237454e-23
3.204337219833791373e-15 8.370029919996000928e-23
#-------------------------------------
